"Date","texted","retweets","favorites"
2015-05-27," /ZC has finally got to the  area, so it's worth watching now for a better turn potential. pic.twitter.com/9nuSShRElZ",0,0
2015-05-27," any insights on the  or  charts? Thanks",0,0
2015-05-27," open interest of 1.434 million contracts is largest since 2011 pic.twitter.com/vA5AkX1lzb",2,1
2015-05-27,"3400% Gains On Penny Stock Picks In 7 Months & A New One Is Coming Today! See It Early:     ",0,0
2015-05-27,"3400% Gains On Penny Stock Picks In 7 Months & A Secret New Pick Is Out Today! See It Early:     ",0,0
2015-05-27,"BRCM Broadcom Corp. Bid Size         ",0,0
2015-05-27,"CHICAGO apertura diurno  Jul15 +2,30 (341,22)  Jul15 -0,69 (139,07)  Jul15 -2,30 (179,02)    Reuters",1,0
2015-05-27,"CHICAGO cierre diurno  Jul15 +1,65 (340,58)  Jul15 -2,17 (137,60)  Jul15 -2,11 (179,20)    Reuters",1,0
2015-05-27,"CHICAGO cierre nocturno  Jul15 +0,92 (339,85)  Jul15 -0,79 (138,98)  Jul15 -2,85 (178,46)    Reuters",1,0
2015-05-27,"CNR.TO Canadian National Railway Co. Chart   .TO    .TO  ",0,0
2015-05-27,"CORN Teucrium Commodity Trust Corn Fund Bid Size      .TO   ",0,0
2015-05-27,"CORN Teucrium Commodity Trust Corn Fund Chart     .TO    ",0,0
2015-05-27,"CORN Teucrium Commodity Trust Corn Fund Company Info    .TO     ",0,0
2015-05-27,"DRT.TO DIRTT Environmental Solutions Ltd. Last Price   .TO    .TO  ",0,0
2015-05-27,"DZZ DB Gold Double Short ETN Chart    .TO     ",0,0
2015-05-27,"EBIX  , Inc. Ideas         ",0,0
2015-05-27,"ETF for  (also named ) is lower as the spot price gets ~ the P&F objective . Watch for potential turn pic.twitter.com/6OwOCWpkpH",0,0
2015-05-27,"JDST Direxion Daily Junior Gold Miners Index Bear 3X Shares E.P.S.        ",0,0
2015-05-27,"MNK Mallinckrodt plc Quotes     .V    ",0,0
2015-05-27,"Our Penny Stock Alerts Gained Over 3400% For Subscribers In 7 Months! See Our New Picks:     ",0,0
2015-05-27,"Our Penny Stock Pick On  Is Up 570.77% For Platinum Members! Big Update:     ",0,0
2015-05-27,"Our Pick On  Is Moving Fast And Broke It's One Day Record Volume Level! Special Update:     ",0,0
2015-05-27,"out  - .32",0,0
2015-05-27,"Ranks  with over 80% in alert gains today. Click here      ",0,0
2015-05-27,"Trade Alert on  buying the ETF at .53 for a swing trade. Will add to position on lower prices.",1,1
2015-05-27,"We may see corn drop below  before this years  harvest comes in.  Maybe another record     ",0,0
2015-05-28," /ZC [N5] briefly pushed  - while reversal pattern hasn't confirmed yet, it's a promising potential for turn pic.twitter.com/xNrr0pOIBU",0,0
2015-05-28," /ZC [N5] showing signs of life So consider it, but needs to make  support for more bullish potential. pic.twitter.com/00J20l0A4C",0,0
2015-05-28," bounced back up to  (the P&F target now met). If it's going bullish, simply a matter of heading higher(!) pic.twitter.com/8F2U03ceui",0,0
2015-05-28," My reference is the P&F for  /ZC which met target at ; haven't run Fibs. Fundamentals I don't track, just technicals.",0,0
2015-05-28,",000 in ONE TRADE!! By Follwing Their Signals More Info Here      ",0,0
2015-05-28,"ADMD Advanced Medical Isotope Corp. % Change         ",0,0
2015-05-28,"ASHR db X-Trackers Harvest CSI 300 China A-Shares Fund Tick        ",0,0
2015-05-28,"BRCM Broadcom Corp. Yield         ",0,0
2015-05-28,"Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed , ,   ",0,0
2015-05-28,"CHICAGO apertura diurno  Jul15 +0,92 (341,50)  Jul15 +0,00 (137,60)  Jul15 -0,64 (178,56)    Reuters",0,0
2015-05-28,"CHICAGO cierre diurno  Jul15 -0,37 (340,21)  Jul15 +1,57 (139,17)  Jul15 +0,37 (179,57)    Reuters",1,0
2015-05-28,"CHICAGO cierre nocturno  Jul15 +1,19 (341,77)  Jul15 +0,49 (138,03)  Jul15 +1,38 (180,58)    Reuters",1,0
2015-05-28,"CORN Teucrium Commodity Trust Corn Fund 52Wk High         ",0,0
2015-05-28,"CORN Teucrium Commodity Trust Corn Fund 52Wk Low         ",0,0
2015-05-28,"CORN Teucrium Commodity Trust Corn Fund Ask Size         ",0,0
2015-05-28,"CORN Teucrium Commodity Trust Corn Fund Company Info         ",0,0
2015-05-28,"CORN Teucrium Commodity Trust Corn Fund Day High      .TO   ",0,0
2015-05-28,"CORN Teucrium Commodity Trust Corn Fund Investor Opinions         ",0,0
2015-05-28,"CTIX Cellceutix Corp. Stock Forum         ",0,0
2015-05-28,"FB Facebook, Inc. Tick         ",0,0
2015-05-28,"FCX Freeport-McMoRan, Inc. Yield         ",0,0
2015-05-28,"FLY FLY Leasing Ltd. Change         ",0,0
2015-05-28,"Fresh lows for  creates buying opportunity  Go for Grains ETFs   ",0,0
2015-05-28,"FRO Frontline Ltd. Ex-Div Date    .TO     ",0,0
2015-05-28,"GOOG Google Inc. - Class C Change         ",0,1
2015-05-28,"GS Goldman Sachs Group, Inc. Ex-Div Date         ",0,0
2015-05-28,"HYG iShares iBoxx High Yield Corporate Bond Fund Summary         ",0,0
2015-05-28,"Our Penny Stock Alerts Gained Over 3400% For Subscribers In 7 Months! See Our New Picks:     ",0,0
2015-05-28,"Our Penny Stock Pick On  Is Up 570.77% For Platinum Members! Big Update:     ",0,0
2015-05-28,"Our Pick On  Is Moving Fast & Broke It's Record Volume Level Yesterday! Special Update:     ",0,0
2015-05-28,"Our Pick On  Is Moving Fast And Broke It's One Day Record Volume Level! Special Update:     ",0,0
2015-05-28,"RDSH Roadships Holdings, Inc. Investor Opinions         ",0,0
2015-05-28,"SSYS Stratasys, Inc. Ex-Div Date         ",0,0
2015-05-28,"SSYS Stratasys, Inc. Filings    .TO     ",0,0
2015-05-28,"SVXY ProShares Short VIX Short-Term Futures ETF Chart         ",0,0
2015-05-28,"TCK/B.TO Teck Resources Ltd. Ask Size   /B.TO    /B.TO  ",0,0
2015-05-28,"USO United States Oil Fund, LP Investor Opinions         ",0,0
2015-05-28,"USO United States Oil Fund, LP Quotes         ",0,0
2015-05-29," If  instead stalls about - area, then it may be in just a relief rally. Will see if/as if rises how it moves.",0,0
2015-05-29,"AERI Aerie Pharmaceuticals, Inc. Day High     .TO    ",0,0
2015-05-29,"AIG American Intl Group, Inc. Short Sales         ",0,0
2015-05-29,"CHICAGO apertura diurno  Jul15 +1,84 (342,05)  Jul15 +0,98 (140,16)  Jul15 +0,09 (179,66)    Reuters",3,0
2015-05-29,"CHICAGO cierre diurno  Jul15 +2,94 (343,15)  Jul15 -0,79 (138,39)  Jul15 -4,32 (175,25)    Reuters",1,0
2015-05-29,"CHICAGO cierre nocturno  Jul15 +0,09 (340,30)  Jul15 +0,98 (140,16)  Jul15 -1,01 (178,56)    Reuters",1,0
2015-05-29,"Chinese Demand Boosts Soybean Sales     ",0,0
2015-05-29,"CORN Teucrium Commodity Trust Corn Fund Volume         ",0,0
2015-05-29,"If  is making a significant turn up from having met , logical first goal is . Here's /ZC [N5] daily. pic.twitter.com/DQEgcwC4lO",1,0
2015-05-29,"Our Penny Stock Alerts Gained Over 3400% For Subscribers In 7 Months! See Our New Picks:     ",0,0
2015-05-29,"Our Penny Stock Pick On  Is Up 570.77% For Platinum Members! Big Update:     ",0,0
2015-05-29,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-05-29,"Our Pick On  Is Moving Fast & Broke It's Record Volume Level Yesterday! Special Update:     ",0,0
2015-05-29,"Projected Vs Final Soybean & corn Acreage   pic.twitter.com/GLQ7UO5Rdt",0,0
2015-05-29,"U.S. seeks middle ground on biofuel targets, pleasing few    ",0,0
2015-05-30,"BR Broadridge Financial Solutions, LLC Volume         ",0,0
2015-05-30,"Corn Could Be A Short Sellers Market This Summer   ",1,0
2015-05-30,"CORN Teucrium Commodity Trust Corn Fund Market Cap         ",0,1
2015-05-30,"GM General Motors Co. Summary         ",0,0
2015-05-30,"New Post - ""US Corn And Soybeans Weekly Review: All About The Yields""   by Marcus Ludtke  pic.twitter.com/cAmJNsHir2",3,1
2015-05-30,"Our Penny Stock Alerts Gained Over 3400% For Subscribers In 7 Months! See Our New Picks:     ",0,0
2015-05-30,"Our Penny Stock Pick On  Is Up 570.77% For Platinum Members! Big Update:     ",0,0
2015-05-30,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-05-30,"RALY Rally Software Development Corp. Message Board Posts         ",0,0
2015-05-30,"US Corn And Soybeans Weekly Review: All About The Yields   via    .twitter.com/dSpdtgNcDD",3,3
2015-05-31,"AAWW Atlas Air Worlwide Hldgs News         ",0,0
2015-05-31,"AAWW Atlas Air Worlwide Hldgs News          AmerisourceBergen Corp.",0,0
2015-05-31,"CHK Chesapeake Energy Corp. Stock Forum         ",0,0
2015-05-31,"CORN Teucrium Commodity Trust Corn Fund Day Low    .V     ",0,0
2015-05-31,"Our Penny Stock Alerts Gained Over 3400% For Subscribers In 7 Months! See Our New Picks:     ",0,0
2015-05-31,"Our Penny Stock Pick On  Is Up 570.77% For Platinum Members! Big Update:     ",0,0
2015-05-31,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-05-31,"Potential for still further losses in the  .  ",0,0
2015-05-31,"UNGS US Natural Gas Corp. Stock Message Board         ",0,0
2015-05-31,"You might say corn implied volatility is starting to ""pop""   .twitter.com/JQUkwiWKbR",1,2
2015-06-01,"   Buying some more soon",0,0
2015-06-01," /ZC has stalled, but hasn't managed to create a turn reversal pattern. Can happen but just keep watch for it. pic.twitter.com/4k6ijdsHoq",0,0
2015-06-01,"AGEN Agenus Inc. Day Low         ",0,0
2015-06-01,"Agricultural Carnage 每 Opportunities In The Fields              ",0,0
2015-06-01,"But although  /ZC met P&F projection to , doesn't mean can't go lower. Needs > then  then to  pic.twitter.com/qTzWZThvMp",0,0
2015-06-01,"Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed , ,   ",0,0
2015-06-01,"CHICAGO cierre diurno  Jul15 -2,94 (340,21)  Jul15 +0,30 (138,68)  Jul15 +6,15 (181,40)    Reuters",1,0
2015-06-01,"CHICAGO cierre nocturno  Jul15 -2,39 (340,76)  Jul15 -0,20 (138,19)  Jul15 +0,46 (175,71)    Reuters",1,0
2015-06-01,"Commodities watch   strong pre mkt  flat  held Mar Lo, cash over 13 gets interesting",3,1
2015-06-01,"Corn Planting Comes To A Close       ",1,0
2015-06-01,"CORN Teucrium Commodity Trust Corn Fund % Change         ",0,0
2015-06-01,"CORN Teucrium Commodity Trust Corn Fund Bid         ",0,0
2015-06-01,"CORN Teucrium Commodity Trust Corn Fund Financials         ",0,0
2015-06-01,"CORN Teucrium Commodity Trust Corn Fund Last Trade      .V   ",0,0
2015-06-01,"CORN Teucrium Commodity Trust Corn Fund Stock Forum         ",0,0
2015-06-01,"DIA SPDR DJ Industrial Average ETF Trust Tick         ",0,0
2015-06-01,"EFA iShares MSCI EAFE Index Fund Shares         ",0,0
2015-06-01,"EXEL Exelixis, Inc. 52Wk Low         ",0,0
2015-06-01,"Healthy Crops In Favorable May Weather        ",0,0
2015-06-01,"I'm not sure I'll chart  /ZC much in future; will see. For now,  has potential to be the low it needed. pic.twitter.com/4PexOKkdwZ",0,0
2015-06-01,"LUV Southwest Airlines Co. Current Price         ",0,0
2015-06-01,"Our Penny Stock Alerts Gained Over 3400% For Subscribers In 7 Months! See Our New Picks:     ",0,0
2015-06-01,"Our Penny Stock Pick On  Is Up 570.77% For Platinum Members! Big Update:     ",0,0
2015-06-01,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-06-01,"PLUG Plug Power, Inc. News    .V     ",0,0
2015-06-01,"QLD ProShares Ultra QQQ Fund Stock Forum         ",0,0
2015-06-01,"RT Potential for still further losses in the  .  ",0,0
2015-06-01,"THCZ Totally Hemp Crazy Inc. Last Trade         ",0,0
2015-06-01,"We have opened a new Short position in the  .  ",0,0
2015-06-01,"XLB Materials Select Sector SPDR EOD Data         ",0,0
2015-06-01,"Yesterday We Made ,000 In Just One Trade More Info Here      ",0,0
2015-06-02," continues in downtrend   pic.twitter.com/cUjthVJnu0",0,0
2015-06-02,"CHICAGO apertura diurno  Jul15 +4,41 344,62)  Jul15 +1,28 (139,96)  Jul15 +2,66 (184,07)    Reuters",2,0
2015-06-02,"CHICAGO cierre diurno  Jul15 +5,42 (345,63)  Jul15 +2,66 (141,34)  Jul15 +6,89 (188,29)    Reuters",1,0
2015-06-02,"Corn volatility starting to pop    pic.twitter.com/Cu6UA8bJJt",3,0
2015-06-02,"Don't Wait Untill 2016 To Realize This POWERFUL Stock Alert Service! ,000 GAINS!      ",0,0
2015-06-02,"I even made the bullish  call on The Macro Show last week - now sell some on this bounce",1,1
2015-06-02,"I won't be very active on  /ZC going forward. It bounced well today; altho too soon to call it bullish reversal. pic.twitter.com/KNNftwEHPF",0,0
2015-06-02,"Our Penny Stock Alerts Gained Over 3400% For Subscribers In 7 Months! See Our New Picks:     ",0,0
2015-06-02,"Our Penny Stock Pick On  Is Up 570.77% For Platinum Members! Big Update:     ",0,0
2015-06-02,"Trade update on  our long trade is working nice and nice divergence on the RSI vs lower lows on price. pic.twitter.com/nA9Dy42RBR",0,0
2015-06-03," at double resistance. .twitter.com/D1a6wGI6AC",0,1
2015-06-03,"CHICAGO apertura diurno  Jul15 -0,18 (345,63)  Jul15 +0,89 (142,22)  Jul15 +2,30 (190,59)    Reuters",1,0
2015-06-03,"CHICAGO cierre diurno  Jul15 -2,02 (343,61)  Jul15 +0,00 (141,34)  Jul15 -0,64 (187,65)    Reuters",0,0
2015-06-03,"CHICAGO cierre nocturno  Jul15 -1,56 (344,07)  Jul15 -0,30 (141,04)  Jul15 -0,46 (188,02)    Reuters",1,0
2015-06-03,"EL Nino Summer Weather Pattern Catalyst For Grains This Summer , , ,  Plus Corn Has Bottomed  ",1,6
2015-06-03,"Our Penny Stock Alerts Gained Over 3400% For Subscribers In 7 Months! See Our New Picks:     ",0,0
2015-06-03,"Our Penny Stock Pick On  Gained Over 800% For Platinum Members! Big News:     ",0,0
2015-06-03,"Our Penny Stock Pick On  Is Up 570.77% For Platinum Members! Big Update:     ",0,0
2015-06-03,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-06-04," - Aug 22 calls. .twitter.com/Y85FIMS5d0",0,1
2015-06-04,"  Bullish on  Like soft-commo's and especially . Building up longs via ETF. Stops below 22.20. Focus on 30",0,0
2015-06-04," Closed Up 83.33% Yesterday, Emerging As One Of The Top Penny Stocks! Big News:     ",0,0
2015-06-04," Do you have a  position with Futures?",0,0
2015-06-04," pic.twitter.com/spONv1t2AX",0,0
2015-06-04,"Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher ,   ",0,0
2015-06-04,"CHICAGO apertura diurno  Jul15 +2,48 (346,09)  Jul15 +0,69 (142,03)  Jul15 +1,93 (189,58)    Reuters",2,0
2015-06-04,"CHICAGO cierre diurno  Jul15 +4,13 (347,74)  Jul15 +1,57 (142,91)  Jul15 +4,41 (192,06)    Reuters",2,0
2015-06-04,"CHICAGO cierre nocturno  Jul15 +0,64 (344,25)  Jul15 -0,59 (140,75)  Jul15 -1,10 (186,55)    Reuters",2,0
2015-06-04,"Commodities check-  up   flat after y'day rise- hovering on 50 DMA",2,0
2015-06-04,"Gevo: Increased Working Capital And Potentially Increased Economics     ",0,0
2015-06-04,"Our Penny Stock Pick On  Closed Up A Monstrous 55.63% Today! Huge News:     ",0,0
2015-06-04,"Our Penny Stock Pick On  Gained Over 800% For Platinum Members! Big News:     ",0,0
2015-06-04,"Our Penny Stock Pick On  Is Up 570.77% For Platinum Members! Big Update:     ",0,0
2015-06-04,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-06-04,"Yesterday We Made ,000 In Just One Trade More Info Here      ",0,0
2015-06-05," Closed Up 83.33% Yesterday, Emerging As One Of The Top Penny Stocks! Big News:     ",0,0
2015-06-05,", , , Wheat, Corn continue to show great price strength this week money will flow into grains-commodities as it leaves bonds",0,5
2015-06-05,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-05,"Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower , ,   ",0,0
2015-06-05,"CHICAGO apertura diurno  Jul15 +1,19 (348,94)  Jul15 +0,79 (143,90)  Jul15 +1,47 (193,90)    Reuters",1,0
2015-06-05,"CHICAGO cierre diurno  Jul15 -2,94 (344,80)  Jul15 -1,08 (142,03)  Jul15 -2,35 (190,04)    Reuters",1,0
2015-06-05,"CORN Teucrium Commodity Trust Corn Fund Change         ",0,0
2015-06-05,"CORN Teucrium Commodity Trust Corn Fund Yield         ",0,0
2015-06-05,"Gains Over 2500% In one Trade Subscribe Here!      ",0,0
2015-06-05,"MMM 3M Co. Last Trade         ",0,0
2015-06-05,"Our Penny Stock Pick On  Closed Up A Monstrous 55.63% Today! Huge News:     ",0,0
2015-06-05,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-06-05,"Our Stock Pick On  Closed Up With Gains, Each Day For The Past 4 Days! Big Update:     ",0,0
2015-06-05,"Wheat and Corn could both rise 50% by the end of the year according to a top grains analyst (who actually owns a farm)   ",1,5
2015-06-06,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-06,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-06-06,"Our Stock Pick On  Closed Up With Gains, Each Day For The Past 4 Days! Big Update:     ",0,0
2015-06-07,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-07,"Early signs of improvement in the  .  ",0,0
2015-06-07,"New Post - ""U.S. Corn And Soybeans Weekly Review: Short Covering Rally""   by Marcus Ludtke  pic.twitter.com/csEeXkXUeD",1,3
2015-06-07,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-06-07,"Our Stock Pick On  Closed Up With Gains, Each Day For The Past 4 Days! Big Update:     ",0,0
2015-06-08," weekly. CC .twitter.com/N7FSaPFLSm",0,0
2015-06-08,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-08,"CHICAGO apertura diurno  Jul15 +4,13 (348,66)  Jul15 +1,28 (143,21)  Jul15 +3,67 (193,62)    Reuters",3,0
2015-06-08,"CHICAGO cierre diurno  Jul15 2,39 (346,92)  Jul15 1,87 (143,80)  Jul15 4,04 (193,99)    Reuters",0,0
2015-06-08,"CHICAGO cierre nocturno  Jul15 +2,39 (346,92)  Jul15 +0,89 (142,81)  Jul15 +1,75 (191,69)    Reuters",1,0
2015-06-08,"Commented on: ""Going Against The Grain - 5 Reasons That Grains Are Too Cheap Here""      ",0,0
2015-06-08,"Going Against The Grain - 5 Reasons That Grains Are Too Cheap Here           ",0,0
2015-06-08,"Going Against The Grain 每 5 Reasons That Grains Are Too Cheap Here          ",0,0
2015-06-08,"Our Pick On  Gained As Much As 400% For Subscribers So Far! Huge News:     ",0,0
2015-06-08,"Our Stock Pick On  Closed Up With Gains, Each Day For The Past 4 Days! Big Update:     ",0,0
2015-06-08,"RT Early signs of improvement in the  .  ",0,0
2015-06-08,"Soft Commodities check    cont basing action  more maybe",3,1
2015-06-08,"Soybean Planting Behind Historical Average      ",2,1
2015-06-08,"US Corn And Soybeans Weekly Review: Short Covering Rally   by Marcus Ludtke    ",1,0
2015-06-09," Is One Of The Fastest Moving Penny Stocks This Month, So Far! Special update:     ",0,0
2015-06-09,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-09,"Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher ,   ",0,0
2015-06-09,"CHICAGO apertura diurno  Jul15 +3,03 (349,95)  Jul15 +1,28 (145,08)  Jul15 +2,11 (145,08)    Reuters",0,0
2015-06-09,"CHICAGO cierre diurno  Jul15 +2,20 (349,12)  Jul15 -0,10 (250,00)  Jul15 +1,75 (195,73)    Reuters",1,0
2015-06-09,"CHICAGO cierre nocturno  Jul15 +0,37 (347,28)  Jul15 -0,98 (142,81)  Jul15 -1,10 (192,89)    Reuters",1,1
2015-06-09,"Our Stock Pick On  Closed Up With Gains, Each Day For The Past 4 Days! Big Update:     ",0,0
2015-06-09,"Our Stock Pick On  Has Gained Over 122% In The Past 2 Weeks! Major News:     ",0,0
2015-06-09,"Present value of corn/soybean land revenues about 10x's higher than early 2000s. Peaking in 2012  ",0,0
2015-06-09,"Say it ain't so. Observing a rotation into commodities as of late.  tame, thus     charts interesting.  5 yr chart?",0,0
2015-06-09,"The Most Accurate Stock Alert Service Made ,000 Yesterday      ",0,0
2015-06-09,"The Quiet Trade Everyone is Missing, Agriculture , , , ,  Buffett like Agriculture too",1,5
2015-06-10," Is One Of The Fastest Moving Penny Stocks This Month, So Far! Special update:     ",0,0
2015-06-10,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-10,"CHICAGO apertura diurno  Jul15 +0,64 (350,22)  Jul15 -0,59 (143,11)  Jul15 +0,37 (195,92)    Reuters",0,0
2015-06-10,"CHICAGO cierre diurno  Jul15 -0,83 (348,75)  Jul15 -3,05 (140,65)  Jul15 -7,16 (188,38)    Reuters",0,1
2015-06-10,"CHICAGO cierre nocturno  Jul15 +1,65 (351,23)  Jul15 +0,00 (143,70)  Jul15 +1,65 (143,70)    Reuters",1,0
2015-06-10,"Major reversal in agricultural commodities today after new USDA data.  Wheat down almost 4%, corn over 2% after both opened up.  ",0,0
2015-06-10,"Near Record Safrinha Crop Increases Global Corn Supply      ",0,0
2015-06-10,"Our Stock Pick On  Has Gained Over 122% In The Past 2 Weeks! Major News:     ",0,0
2015-06-11,"  still looks weak, despite mixed indicators, so if fails  then it can plumb lower. Staying at/over  can firm up.",0,0
2015-06-11," had finally regained , then up to June R1 , & dropped to pivot , w/ volume.  should be support. pic.twitter.com/aXyVkDp1ck",0,0
2015-06-11," Is One Of The Fastest Moving Penny Stocks This Month, So Far! Special update:     ",0,0
2015-06-11,": Dividend Growth Stock Or GMO Nightmare?  Also   ",0,0
2015-06-11,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-11,"Chicago Agriculture Commodities Finished Down: Chicago Agriculture Commodities Finished Down , ,   ",0,0
2015-06-11,"CHICAGO apertura diurno  Jul15 -0,92 (347,93)  Jul15 +0,20 (140,85)  Jul15 -0,92 (187,74)    Reuters",1,0
2015-06-11,"CHICAGO cierre diurno  Jul15 -3,12 (345,72)  Jul15 -0,30 (140,35)  Jul15 -3,03 (185,63)    Reuters",2,0
2015-06-11,"Corn Exports Continue To Decline     ",0,0
2015-06-11,"Our Stock Pick On  Has Gained Over 122% In The Past 2 Weeks! Major News:     ",0,0
2015-06-12," Is One Of The Fastest Moving Penny Stocks This Month, So Far! Special update:     ",0,0
2015-06-12,": Dividend Growth Stock Or GMO Nightmare?  Also   ",0,0
2015-06-12,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-12,"CHICAGO cierre diurno  Jul15 +0,00 (345,36)  Jul15 -1,38 (138,98)  Jul15 -0,18 (185,08)    Reuters",4,0
2015-06-12,"CHICAGO cierre nocturno  Jul15 -0,09 (345,26)  Jul15 -0,59 (139,76)  Jul15 +0,46 (185,72)    Reuters",1,0
2015-06-12,"Our Stock Pick On  Has Gained Over 122% In The Past 2 Weeks! Major News:     ",0,0
2015-06-12,"The Correlation Between Corn, The Dow, And John Deere     ",0,1
2015-06-13," Considering  potential to include  and , preliminary; and will refocus when P&F updates assuming price rises soon.",0,0
2015-06-13," Is One Of The Fastest Moving Penny Stocks This Month, So Far! Special update:     ",0,0
2015-06-13,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-13,"In honor of  &  I'll say that I like  /ZC for bounce, so long as - holds support. pic.twitter.com/n0r40XLDg3",0,1
2015-06-13,"Our Stock Pick On  Has Gained Over 122% In The Past 2 Weeks! Major News:     ",0,0
2015-06-14," Is One Of The Fastest Moving Penny Stocks This Month, So Far! Special update:     ",0,0
2015-06-14," Recent News Updated Sunday, June 14, 2015 7:10:55 PM      ",0,0
2015-06-14," Stock Price Updated Sunday, June 14, 2015 8:07:04 PM      ",0,0
2015-06-14,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-14,"CORN Teucrium Commodity Trust Corn Fund % Change         ",0,0
2015-06-14,"ONTY Oncothyreon Inc. Last Price         ",0,0
2015-06-14,"Our Stock Pick On  Has Gained Over 122% In The Past 2 Weeks! Major News:     ",0,0
2015-06-14,"Potential for a minor new low in the  .  ",0,0
2015-06-15," /ZC started falling under  &  last night, so I'm not interesting in trying any buy/long here. pic.twitter.com/z2zdyEUUI7",0,0
2015-06-15," Company Info Updated Monday, June 15, 2015 08:07:04 AM      ",0,0
2015-06-15," Financials Updated Monday, June 15, 2015 01:59:21 AM      ",0,0
2015-06-15," Financials Updated Monday, June 15, 2015 2:07:03 PM      ",0,1
2015-06-15," gonna find support after breaking ? Hit .75 at lower BB & lower 120/8 pricing band on increased volume. pic.twitter.com/5IOFCnk2dO",1,0
2015-06-15," Investor Opinions Updated Sunday, June 14, 2015 12:59:20 PM      ",0,0
2015-06-15," Is One Of The Fastest Moving Penny Stocks This Month, So Far! Special update:     ",0,0
2015-06-15," monthly MACD positive curl up, pos div in CCI. Still prefer  to hold if it was w2, as 70.7% retrace to  pic.twitter.com/tW42f2ppp1",0,0
2015-06-15," News Updated Monday, June 15, 2015 07:10:54 AM      ",0,0
2015-06-15," Opinions Updated Monday, June 15, 2015 05:59:21 AM      ",0,0
2015-06-15," Opinions Updated Monday, June 15, 2015 08:10:55 AM      ",0,0
2015-06-15," Percent Change Updated Monday, June 15, 2015 10:07:04 AM      ",0,0
2015-06-15," Recent News Updated Monday, June 15, 2015 09:10:55 AM      ",0,0
2015-06-15," Reviews Updated Sunday, June 14, 2015 12:59:20 PM      ",0,0
2015-06-15," Short Sales Updated Monday, June 15, 2015 6:10:54 PM      ",0,0
2015-06-15," Stock Forum Updated Sunday, June 14, 2015 12:10:56 PM      ",0,0
2015-06-15," Stock Message Board Updated Monday, June 15, 2015 02:59:21 AM      ",0,0
2015-06-15," Stock Message Board Updated Monday, June 15, 2015 03:59:20 AM      ",0,0
2015-06-15," Stock Message Board Updated Monday, June 15, 2015 1:59:22 PM      ",0,0
2015-06-15," Stock Message Board Updated Monday, June 15, 2015 11:59:21 AM      ",0,0
2015-06-15," Stock Price Updated Monday, June 15, 2015 06:07:03 AM      ",0,0
2015-06-15," Stock Price Updated Monday, June 15, 2015 1:07:02 PM      ",0,0
2015-06-15," There's been positive divergence for this lower low, so  /ZC has another chance to work out a tradable low, here or soon.",0,0
2015-06-15,"3,500% Gains In 8 Months & More Stock Picks On The Way! Subscribe Here To Get Them Early:     ",0,0
2015-06-15,"Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed , ,   ",0,0
2015-06-15,"CHICAGO apertura diurno  Jul15 -3,03 (342,32)  Jul15 -1,28 (137,70)  Jul15 -3,58 (181,50)    Reuters",1,0
2015-06-15,"CHICAGO cierre diurno  Jul15 -0,83 (344,53)  Jul15 -1,87 (137,11)  Jul15 -5,33 (179,75)    Reuters",1,0
